Promotion_Opportunities_V24,Job_Interest_V25,No_Work_Life_Balance_V38,Management_Relation_V42,Workplace_Relation_V43,PCA1,PCA2,PCA3,PCA4,Job_Satisfaction_V44
1,2,3,1,1,-1.8354776896033707,-0.4139847262952473,-0.12328699541403403,1.5489848953558625,2
4,2,2,3,1,0.781660074260264,-0.7319514487477452,-1.4234976627261147,-0.48222486117535507,3
2,2,2,1,1,-1.376399198235087,-0.7781790024279437,-1.1760846034368453,1.0451778784067847,2
2,3,4,2,1,-0.2922107891174276,0.7883589369680774,-0.012709060767969163,1.5787357262381345,3
3,2,5,2,2,0.24973118535760008,1.0729383715778706,1.0947421542647782,0.027907357012922192,3
2,2,3,2,1,-0.7564480533556952,-0.390870949455148,-0.2469935250586687,0.7852835255647929,3
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,3
4,2,3,1,1,-0.6647424755599362,0.6431316142366166,-1.4890412353595255,-0.24205708449722385,3
3,1,3,3,1,-0.21048910136676005,-0.8304206693949564,-0.007438324286355583,-0.8650770212349034,3
1,1,5,2,1,-1.8174306490031915,0.22722621954095854,1.7666120080887378,0.3092243891699601,2
2,5,1,2,2,1.734031846867898,-0.7577088101662982,-1.9299764025014912,3.657726786664301,4
3,1,5,1,1,-1.7257250712074326,1.2612287832327231,0.5245642977878807,-0.7181162208920565,1
3,2,2,2,2,0.45623144541901706,-1.0767607973520823,-0.697896429858164,0.3075282860187751,2
2,2,4,2,2,-0.0716804659697391,0.003999868423931804,0.9524473728722945,0.7181283266325686,3
1,1,5,1,1,-2.5062152139030553,0.5564845562114805,1.4350671244182087,0.4759117656766678,1
4,1,3,2,2,0.24457241248761613,-0.47048579097805104,-0.19233991804873266,-1.269351860609498,2
1,1,3,1,1,-2.3685483738621107,-0.8766482230751548,0.2399747350029138,0.6623257183472364,2
1,1,1,1,1,-2.230881533821166,-2.3097810023617904,-0.955117654412381,0.848739671017805,1
2,2,3,1,1,-1.4452326182555593,-0.061612612784626035,-0.5785384087291979,0.9519709020715006,4
4,2,1,3,1,0.8504934942807363,-1.4485178383910629,-2.021043857433762,-0.38901788484007077,3
1,1,5,2,1,-1.8174306490031915,0.22722621954095854,1.7666120080887378,0.3092243891699601,2
3,1,2,2,2,-0.07683923883972305,-1.5394242941319902,-0.33463469944121615,-0.5791308909898513,1
4,2,2,2,2,0.8464765167668286,-0.724388683841461,-1.1531478431733277,-0.28948570726558714,3
3,2,3,1,1,-1.0549875469077477,0.29075950072599516,-1.0337898220443618,0.35495690878713837,3
5,2,1,4,3,3.4367251453412684,-2.0687952050794394,-0.9409609806317647,-1.1006156998250203,5
4,4,3,2,2,1.8437844652638362,0.9175046993616719,-1.282125109299576,1.390625670416381,3
2,1,3,1,2,-1.2247022951078708,-0.8459716813287717,0.38661802491106595,0.09136350246593435,2
5,1,4,2,1,-0.1876169435914732,0.9201482839401258,-0.6519398398795652,-1.9856246076322046,2
5,3,1,3,2,2.5274102572937163,-0.9551777998647716,-2.2376622979425576,-0.07332092371274633,6
3,2,4,4,4,3.203335749990657,-0.9455358349349665,2.364075133344821,-0.16015686485908873,7
5,4,5,5,3,4.916317398676723,1.3935390103831247,1.0542452210354583,0.1331873723443875,5
2,1,5,1,1,-2.115970142555244,0.9088566697221017,0.9798157111030447,-0.1211022276076944,2
2,1,3,2,2,-0.5359177302080068,-1.1752300179992938,0.7181629085815951,-0.07532387404077341,3
4,2,5,2,2,0.6399762567054116,1.425310485088492,0.6394907409496142,-0.56910663627144,3
3,2,3,2,1,-0.3662029820078838,-0.03849883594452679,-0.7022449383738326,0.1882695322804306,3
1,2,2,2,1,-1.0778597046830345,-1.459809452609087,-0.38928830645115226,1.475504495184439,2
4,3,3,2,2,1.3107137810050962,0.4548412025817643,-0.9188633788826283,0.503966493407755,4
3,1,5,1,1,-1.7257250712074326,1.2612287832327231,0.5245642977878807,-0.7181162208920565,1
2,2,3,2,1,-0.7564480533556952,-0.390870949455148,-0.2469935250586687,0.7852835255647929,2
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,2
2,2,3,2,1,-0.7564480533556952,-0.390870949455148,-0.2469935250586687,0.7852835255647929,4
4,2,5,1,1,-0.8024093156008808,2.076264393523252,-0.2939488459442309,-0.4284710371677924,2
3,1,3,2,2,-0.14567265886019537,-0.8228579044886722,0.2629114952664312,-0.6723378673251356,2
4,3,4,3,4,3.4378669406973446,0.19875811202608448,1.21401710594218,0.2961756953718833,5
2,1,1,2,2,-0.39825089016706217,-2.6083627972859293,-0.47692948083369957,0.11109007862979516,3
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,3
4,4,2,3,4,4.108604464997029,-0.7717111704806435,-0.3443370138900626,1.3692488250510781,5
3,1,2,2,2,-0.07683923883972305,-1.5394242941319902,-0.33463469944121615,-0.5791308909898513,2
5,1,3,1,1,-0.8075680884708647,0.5328402309673301,-1.5810309182577416,-1.7257302547902125,3
2,1,2,1,2,-1.1558688750873984,-1.5625380709720893,-0.21092816979658155,0.18457047880121866,1
4,3,2,2,2,1.3795472010255685,-0.2617251870615535,-1.5164095735902756,0.5971734697430393,3
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,2
2,1,4,2,2,-0.6047511502284791,-0.45866362835597596,1.3157091032892425,-0.1685308503760577,2
3,3,3,2,2,0.9204687096572848,0.10246908907114305,-0.4636119655674644,1.100980486692117,4
3,3,4,2,2,0.8516352896368125,0.8190354787144608,0.1339342291401829,1.0077735103568328,4
5,4,3,2,2,2.2340295366116476,1.269876812872293,-1.73737652261474,0.7936116771320192,2
4,2,5,2,2,0.6399762567054116,1.425310485088492,0.6394907409496142,-0.56910663627144,1
4,1,5,4,4,2.991676717059256,-0.3392608285609353,2.8696316451542523,-1.7370370114873617,4
3,1,1,2,1,-0.7616068262256792,-1.9342951120110696,-1.5340755973721794,-0.5119756920576272,1
2,2,4,2,1,-0.8252814733761675,0.32569544018816965,0.35055266964897863,0.6920765492295086,1
3,2,3,3,2,1.0761825902984086,-0.6894527443792865,0.2311946485200125,0.04763393317678302,4
3,2,3,2,1,-0.3662029820078838,-0.03849883594452679,-0.7022449383738326,0.1882695322804306,2
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,4
5,2,5,1,1,-0.41216424425306925,2.428636507033873,-0.7492002592593948,-1.0254850304521548,3
2,2,4,4,2,1.3058886638299885,-0.6545168049171121,1.615537140213353,0.38475357361915313,2
2,2,3,2,2,-0.0028470459492667376,-0.7125665212193858,0.3549011781646472,0.811335302967853,3
3,1,4,1,1,-1.6568916511869602,0.5446623935894053,-0.07298189691976657,-0.6249092445567722,2
2,2,3,2,2,-0.0028470459492667376,-0.7125665212193858,0.3549011781646472,0.811335302967853,1
3,2,3,1,1,-1.0549875469077477,0.29075950072599516,-1.0337898220443618,0.35495690878713837,1
3,1,3,2,2,-0.14567265886019537,-0.8228579044886722,0.2629114952664312,-0.6723378673251356,3
3,2,5,1,2,-0.43905337954226376,1.4021967082483928,0.7631972705942488,0.19459473351962997,1
3,2,3,1,1,-1.0549875469077477,0.29075950072599516,-1.0337898220443618,0.35495690878713837,3
4,4,2,2,2,1.9126178852843085,0.20093830971835414,-1.8796713040072235,1.4838326467516654,5
5,3,4,2,1,0.8785244249260069,1.8454752774999412,-1.3784633007134608,-0.21230625361495162,3
4,2,4,3,3,2.151195249032176,0.057790187010414586,0.975384133135812,-0.6165352590398032,4
2,1,3,2,2,-0.5359177302080068,-1.1752300179992938,0.7181629085815951,-0.07532387404077341,2
2,2,4,2,1,-0.8252814733761675,0.32569544018816965,0.35055266964897863,0.6920765492295086,2
3,2,4,2,3,1.072165612784501,0.03467641017031523,1.0990906627804466,0.14716611075126665,3
2,2,3,2,2,-0.0028470459492667376,-0.7125665212193858,0.3549011781646472,0.811335302967853,3
2,2,5,1,1,-1.582899458296504,1.3715201665020096,0.6165539806860968,0.765556949400932,2
4,3,3,2,1,0.5571127735986678,0.7765367743460022,-1.520758082105944,0.4779147160046949,3
4,1,2,2,1,-0.4401951748983401,-0.8653566088571311,-1.3917808159796958,-1.202196661677274,3
3,2,3,1,1,-1.0549875469077477,0.29075950072599516,-1.0337898220443618,0.35495690878713837,2
2,2,4,2,1,-0.8252814733761675,0.32569544018816965,0.35055266964897863,0.6920765492295086,2
3,2,5,2,2,0.24973118535760008,1.0729383715778706,1.0947421542647782,0.027907357012922192,1
5,1,5,1,1,-0.9452349285118093,1.9659730102539656,-0.38593852884244695,-1.9121442074607808,2
4,2,4,2,3,1.4624106841323123,0.3870485236809365,0.6438392494652828,-0.4498478825330955,2
3,2,3,1,2,-0.3013865395013191,-0.03093607103824266,-0.4318951188210458,0.3810086861901985,3
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,3
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,3
5,3,3,2,2,1.7009588523529076,0.8072133160923858,-1.374114792197792,-0.09304749987660715,4
2,1,2,2,2,-0.4670843101875345,-1.8917964076426115,0.12061671387394766,0.017883102294510875,2
3,1,2,2,2,-0.07683923883972305,-1.5394242941319902,-0.33463469944121615,-0.5791308909898513,2
3,3,5,1,1,-0.6595837026899521,2.1865557767925385,-0.20195916304601483,1.0552021331251962,4
3,1,4,2,2,-0.2145060788806677,-0.1062915148453546,0.8604576899740786,-0.7655448436604199,3
1,2,1,1,1,-1.697810849562426,-1.8471175055818827,-1.3183793848293288,1.735398848026431,1
2,2,4,1,1,-1.5140660382760316,0.6549537768586917,0.019007785978449397,0.8587639257362163,2
3,1,3,1,1,-1.588058231166488,-0.1719039960539125,-0.670528091627414,-0.5317022682214879,2
2,2,2,1,1,-1.376399198235087,-0.7781790024279437,-1.1760846034368453,1.0451778784067847,3
4,2,3,2,2,0.7776430967463562,-0.007822294198143334,-0.5556016484656804,-0.38269268360087144,1
2,2,2,2,1,-0.6876146333352229,-1.1074373390984658,-0.8445397197663161,0.8784905019000772,2
2,3,5,1,2,-0.2962277666313352,1.5124880915176793,0.8551869534924649,1.6782679038126183,5
4,1,3,2,1,-0.5090285949188124,-0.14879021921381314,-0.7942346212720486,-1.2954036380125582,2
3,1,3,2,2,-0.14567265886019537,-0.8228579044886722,0.2629114952664312,-0.6723378673251356,2
2,2,3,2,1,-0.7564480533556952,-0.390870949455148,-0.2469935250586687,0.7852835255647929,3
4,2,3,2,2,0.7776430967463562,-0.007822294198143334,-0.5556016484656804,-0.38269268360087144,3
2,1,3,2,2,-0.5359177302080068,-1.1752300179992938,0.7181629085815951,-0.07532387404077341,2
2,1,4,1,2,-1.293535715128343,-0.12940529168545395,0.9841642196187131,-0.0018434738693499425,2
3,2,5,2,2,0.24973118535760008,1.0729383715778706,1.0947421542647782,0.027907357012922192,2
1,1,3,1,1,-2.3685483738621107,-0.8766482230751548,0.2399747350029138,0.6623257183472364,2
4,1,5,1,2,-0.5818789924531924,1.2919053249791064,0.6712075876960328,-1.2890784367733588,3
4,1,4,2,1,-0.5778620149392847,0.5677761704295046,-0.19668842656440122,-1.3886106143478425,2
2,1,2,2,2,-0.4670843101875345,-1.8917964076426115,0.12061671387394766,0.017883102294510875,2
2,2,2,1,1,-1.376399198235087,-0.7781790024279437,-1.1760846034368453,1.0451778784067847,3
2,1,3,1,1,-1.9783033025142993,-0.5242761095645339,-0.21527667831224997,0.06531172506287418,2
3,2,5,3,2,0.9385157502574639,0.7436800349073489,1.4262870379353072,-0.13878001949378554,3
4,2,3,2,2,0.7776430967463562,-0.007822294198143334,-0.5556016484656804,-0.38269268360087144,3
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,3
3,2,5,2,2,0.24973118535760008,1.0729383715778706,1.0947421542647782,0.027907357012922192,3
2,2,5,1,1,-1.582899458296504,1.3715201665020096,0.6165539806860968,0.765556949400932,1
3,2,2,2,1,-0.2973695619874115,-0.7550652255878445,-1.29979113308148,0.28147650861571494,2
3,3,3,2,2,0.9204687096572848,0.10246908907114305,-0.4636119655674644,1.100980486692117,4
2,1,3,1,1,-1.9783033025142993,-0.5242761095645339,-0.21527667831224997,0.06531172506287418,1
2,2,4,2,2,-0.0716804659697391,0.003999868423931804,0.9524473728722945,0.7181283266325686,2
2,1,3,2,2,-0.5359177302080068,-1.1752300179992938,0.7181629085815951,-0.07532387404077341,2
3,1,3,2,1,-0.8992736662666239,-0.5011623327244344,-0.3389832079568847,-0.6983896447281956,3
3,1,2,3,2,0.6119453260601408,-1.8686826308025122,-0.0030898157706870247,-0.745818267496559,5
2,1,3,1,1,-1.9783033025142993,-0.5242761095645339,-0.21527667831224997,0.06531172506287418,3
5,4,3,2,2,2.2340295366116476,1.269876812872293,-1.73737652261474,0.7936116771320192,3
4,1,4,2,2,0.1757389924671438,0.24608059866526671,0.40520627665891473,-1.3625588369447823,3
2,1,4,2,2,-0.6047511502284791,-0.45866362835597596,1.3157091032892425,-0.1685308503760577,2
3,1,2,2,2,-0.07683923883972305,-1.5394242941319902,-0.33463469944121615,-0.5791308909898513,4
4,1,2,2,2,0.3134058325080884,-1.187052180621369,-0.78988611275638,-1.1761448842742137,2
4,2,3,2,2,0.7776430967463562,-0.007822294198143334,-0.5556016484656804,-0.38269268360087144,4
2,2,5,2,2,-0.14051388599021142,0.7205662580672496,1.549993567579942,0.6249213502972844,3
5,4,4,4,4,5.04996726120376,0.6845353856460914,0.7270488458805975,0.4191335025894397,4
2,2,4,1,1,-1.5140660382760316,0.6549537768586917,0.019007785978449397,0.8587639257362163,2
2,1,4,2,2,-0.6047511502284791,-0.45866362835597596,1.3157091032892425,-0.1685308503760577,2
1,1,2,2,2,-0.8573293815353459,-2.2441685211532327,0.5758681271891115,0.6148970955788731,2
4,1,2,2,3,1.067006839914517,-1.5087477523856068,-0.1879914095330641,-1.1500931068711535,3
4,2,3,1,1,-0.6647424755599362,0.6431316142366166,-1.4890412353595255,-0.24205708449722385,2
4,3,5,2,2,1.1730469409641517,1.8879739818683996,0.27622901053266635,0.3175525407371864,3
2,1,3,2,2,-0.5359177302080068,-1.1752300179992938,0.7181629085815951,-0.07532387404077341,2
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,3
3,2,2,4,1,1.0801995678123162,-1.4135818989288884,-0.6367013657404217,-0.0518982443977006,5
3,2,3,1,1,-1.0549875469077477,0.29075950072599516,-1.0337898220443618,0.35495690878713837,3
4,4,2,2,2,1.9126178852843085,0.20093830971835414,-1.8796713040072235,1.4838326467516654,5
3,1,4,3,3,1.2278794934256245,-0.7572454232801143,1.7938972768679238,-0.9061804427640674,3
4,2,4,2,1,-0.044791330680544666,1.0304396672094123,-0.5599501569813491,-0.5019514373392158,1
5,2,5,1,1,-0.41216424425306925,2.428636507033873,-0.7492002592593948,-1.0254850304521548,3
5,2,3,4,2,2.545457297893895,-0.31396685402856617,-0.34776329443978593,-1.313081429898649,3
1,1,4,1,1,-2.437381793882583,-0.16008183343183724,0.8375209297105611,0.5691187420119522,2
4,2,3,2,1,0.024042089339927717,0.3138732775660945,-1.1574963516889962,-0.4087444610039316,3
3,1,4,1,1,-1.6568916511869602,0.5446623935894053,-0.07298189691976657,-0.6249092445567722,2
3,2,4,2,1,-0.43503640202835614,0.678067553698791,-0.10469874366618519,0.09506255594514632,2
5,2,3,2,2,1.1678881680941677,0.3445498193124778,-1.0108530617808442,-0.9797066768852335,1
4,2,2,2,1,0.09287550936040004,-0.40269311207722325,-1.7550425463966437,-0.3155374846686473,3
2,1,5,2,2,-0.6735845702489514,0.25790276128734174,1.91325529799689,-0.261737826711342,1
5,2,3,2,2,1.1678881680941677,0.3445498193124778,-1.0108530617808442,-0.9797066768852335,3
2,2,3,2,1,-0.7564480533556952,-0.390870949455148,-0.2469935250586687,0.7852835255647929,3
3,1,2,2,3,0.6767617685667056,-1.861119865896228,0.2672600037820998,-0.5530791135867911,3
3,2,1,4,3,2.6562350026456456,-2.773539432100682,-0.03045815400143708,0.09341228674370401,4
2,2,3,2,2,-0.0028470459492667376,-0.7125665212193858,0.3549011781646472,0.811335302967853,3
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,4
2,3,3,2,2,0.5302236383094733,-0.24990302443947823,-0.008360552252300606,1.697994479976479,3
3,1,5,2,3,0.47026150850528853,0.2885793030337252,2.059898587905042,-0.832700042592644,4
4,4,5,4,4,4.590888769835476,1.0487296617787876,1.7798464539034087,0.9229405195385175,3
1,1,5,2,2,-1.063829641596763,-0.09446935222327935,2.3685067113120537,0.33527616657302023,2
2,2,2,2,2,0.06598637407120558,-1.4291329108627038,-0.24264501654300022,0.9045422793031372,3
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,3
4,5,4,3,2,2.996806294401968,1.7674762491143756,-0.7162957613383474,2.0173904945830157,7
3,2,2,2,2,0.45623144541901706,-1.0767607973520823,-0.697896429858164,0.3075282860187751,3
3,1,3,2,2,-0.14567265886019537,-0.8228579044886722,0.2629114952664312,-0.6723378673251356,2
2,2,5,2,2,-0.14051388599021142,0.7205662580672496,1.549993567579942,0.6249213502972844,2
3,1,3,2,2,-0.14567265886019537,-0.8228579044886722,0.2629114952664312,-0.6723378673251356,3
3,2,2,3,2,1.145016010318881,-1.4060191340226045,-0.3663515461876349,0.14084090951206735,5
2,1,5,2,2,-0.6735845702489514,0.25790276128734174,1.91325529799689,-0.261737826711342,2
3,2,4,2,1,-0.43503640202835614,0.678067553698791,-0.10469874366618519,0.09506255594514632,3
2,3,2,3,3,2.041442630636238,-1.6174233225175558,0.32753283993389715,1.6505658572081159,3
4,3,5,1,1,-0.2693386313421407,2.5389278903031594,-0.6572105763611787,0.458188139840834,2
5,1,5,3,3,1.9395362161007752,0.6640651933844457,1.4809406449452434,-2.193415405668076,1
2,1,4,2,1,-1.3583521576349078,-0.13696805659173805,0.7138144000659264,-0.19458262777911786,3
4,2,1,2,2,0.9153099367873009,-1.440955073484779,-1.750694037880975,-0.19627873093030285,3
2,2,4,2,2,-0.0716804659697391,0.003999868423931804,0.9524473728722945,0.7181283266325686,3
2,1,2,2,1,-1.2206853175939631,-1.5701008358783735,-0.4812779893493682,-0.008168675108549284,3
4,3,4,2,3,1.9954813683910524,0.8497120204608442,0.28057751904833494,0.4368112944755309,2
2,1,5,1,1,-2.115970142555244,0.9088566697221017,0.9798157111030447,-0.1211022276076944,1
3,1,2,2,1,-0.8304402462461515,-1.2177287223677522,-0.9365294026645321,-0.6051826683929113,2
3,2,4,2,1,-0.43503640202835614,0.678067553698791,-0.10469874366618519,0.09506255594514632,2
1,1,2,2,2,-0.8573293815353459,-2.2441685211532327,0.5758681271891115,0.6148970955788731,3
4,1,4,2,2,0.1757389924671438,0.24608059866526671,0.40520627665891473,-1.3625588369447823,2
5,4,5,2,1,1.3427616891642744,3.024705163923166,-1.1441788364227612,0.5811459470583905,3
3,1,4,2,3,0.5390949285257609,-0.4279870866095925,1.4623523931973945,-0.7394930662573597,3
3,1,2,2,2,-0.07683923883972305,-1.5394242941319902,-0.33463469944121615,-0.5791308909898513,3
4,3,5,1,1,-0.2693386313421407,2.5389278903031594,-0.6572105763611787,0.458188139840834,3
3,1,4,2,1,-0.9681070862870962,0.21540405691888329,0.25856298675076267,-0.7915966210634799,2
5,2,5,1,1,-0.41216424425306925,2.428636507033873,-0.7492002592593948,-1.0254850304521548,2
2,1,2,2,1,-1.2206853175939631,-1.5701008358783735,-0.4812779893493682,-0.008168675108549284,2
3,2,3,2,1,-0.3662029820078838,-0.03849883594452679,-0.7022449383738326,0.1882695322804306,3
3,2,3,1,1,-1.0549875469077477,0.29075950072599516,-1.0337898220443618,0.35495690878713837,2
5,5,5,2,2,2.6294333808294432,3.1656730889388363,-0.9055458636163932,1.4938569014700769,4
5,2,1,2,1,0.5519540007286838,-0.7668873882099196,-2.807840154419455,-0.819344501617725,5
3,1,2,3,3,1.3655463334665692,-2.19037820256675,0.5988048874526288,-0.7197664900934988,3
4,2,3,3,3,2.2200286690526485,-0.6587762026329032,0.3778379384281647,-0.523328282704519,3
2,2,4,3,2,0.6171040989301247,-0.3252584682465902,1.2839922565428237,0.5514409501258609,3
2,2,3,2,2,-0.0028470459492667376,-0.7125665212193858,0.3549011781646472,0.811335302967853,3
3,2,4,2,1,-0.43503640202835614,0.678067553698791,-0.10469874366618519,0.09506255594514632,3
2,2,4,2,1,-0.8252814733761675,0.32569544018816965,0.35055266964897863,0.6920765492295086,2
2,3,3,2,1,-0.2233773690969553,0.07179254732475963,-0.6102552554756165,1.6719427025734188,4
2,2,3,2,2,-0.0028470459492667376,-0.7125665212193858,0.3549011781646472,0.811335302967853,4
4,2,3,4,4,3.662414241358941,-1.309730111067663,1.3112775253220097,-0.6639638818081666,3
1,1,3,2,2,-0.9261628015558182,-1.5276021315099149,1.173414321896759,0.5216901192435888,2
3,1,2,1,1,-1.5192248111460156,-0.8884703856972301,-1.2680742863350614,-0.4384952918862037,3
3,2,3,4,4,3.2721691700111295,-1.6621022245782844,1.7665289386371736,-0.06694988852380444,2
4,3,4,2,1,0.4882793535781954,1.49310316398932,-0.923211887398297,0.3847077396694106,3
2,1,2,2,2,-0.4670843101875345,-1.8917964076426115,0.12061671387394766,0.017883102294510875,2
4,1,3,2,1,-0.5090285949188124,-0.14879021921381314,-0.7942346212720486,-1.2954036380125582,3
